Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,"positive regulation of transcription, DNA-templated (GO:0045893)",75/1183,0.675336298814722,0.8234576354488307,0,0,0.9512815884476534,0.3734203476140335,CD86;CD81;ADIRF;AHR;EFCAB7;NAT14;FGF2;ELK3;HHEX;MYC;SPIN1;SOX8;JUNB;SOX4;MAP3K5;KLF10;OSR2;DTX3L;PRMT2;RIPK2;WDR75;TET1;ATP1B4;SOX11;EBF3;FOS;PARP9;DCN;PLSCR1;ZEB2;SFRP2;MDFIC;ELF4;TFEC;IRF7;IRF8;HOXB3;HCLS1;ZNF711;HOXB2;TLR4;TLR2;CEBPA;UHRF1;TWIST1;CREBL2;HIF1A;GLIS2;IFI16;PLAGL1;SPP1;APOE;ZNF268;ZNF300;EGR1;WWTR1;CD74;IL33;SMAD1;TCF7L2;EGR2;NPM1;IGF1;POU4F1;MEIS2;ELL3;BMP5;COL1A1;CXCL10;CD4;MAFB;KLF5;CRLF3;LPIN2;HOXD8
GO_Biological_Process_2021,regulation of intracellular signal transduction (GO:1902531),27/437,0.6756360965022672,0.8235767553834097,0,0,0.926669547897328,0.3633477475118267,SGMS1;FAM13B;NRK;ARHGAP36;PYCARD;AKAP12;WRN;SPRED1;RASSF2;RACGAP1;PRKAR2B;TMSB4X;CHN1;RBBP8;RAC2;LYN;RMI2;ATP6AP2;POU4F1;TIAM1;DEPDC7;TRAF5;RHOJ;ARHGEF3;FBXL2;CD24;RHNO1
GO_Biological_Process_2021,regulation of protein catabolic process (GO:0042176),6/102,0.6761041201575685,0.8239008043188073,0,0,0.8803544351781653,0.344577936822035,EEF1A1;HACE1;PLK2;GPC3;DTL;DACT1
GO_Biological_Process_2021,ameboidal-type cell migration (GO:0001667),3/52,0.6785812166537799,0.8254383456310905,0,0,0.8626076754453672,0.3344770806900475,GPC3;SOX8;AMOTL2
GO_Biological_Process_2021,negative regulation of BMP signaling pathway (GO:0030514),3/52,0.6785812166537799,0.8254383456310905,0,0,0.8626076754453672,0.3344770806900475,SMAD1;CHRDL1;FBN1
GO_Biological_Process_2021,negative regulation of protein-containing complex assembly (GO:0031333),3/52,0.6785812166537799,0.8254383456310905,0,0,0.8626076754453672,0.3344770806900475,CLU;DACT1;JAM3
GO_Biological_Process_2021,protein homotetramerization (GO:0051289),3/52,0.6785812166537799,0.8254383456310905,0,0,0.8626076754453672,0.3344770806900475,TDO2;SAMHD1;THG1L
GO_Biological_Process_2021,response to peptide hormone (GO:0043434),3/52,0.6785812166537799,0.8254383456310905,0,0,0.8626076754453672,0.3344770806900475,TGFBR3;ANXA1;PCK1
GO_Biological_Process_2021,signal transduction in response to DNA damage (GO:0042770),3/52,0.6785812166537799,0.8254383456310905,0,0,0.8626076754453672,0.3344770806900475,GADD45A;BID;RHNO1
GO_Biological_Process_2021,regulation of Ras protein signal transduction (GO:0046578),5/86,0.6815325830571058,0.8269148040667244,0,0,0.8695286195286195,0.3333870272671366,EPS8;LYN;PLCE1;SPRY1;IGF1
GO_Biological_Process_2021,acylglycerol catabolic process (GO:0046464),2/35,0.6839859409964931,0.8269148040667244,0,0,0.8539819968391397,0.324357662058736,FABP4;FABP5
GO_Biological_Process_2021,muscle cell differentiation (GO:0042692),2/35,0.6839859409964931,0.8269148040667244,0,0,0.8539819968391397,0.324357662058736,MEGF10;MYF5
GO_Biological_Process_2021,negative regulation of neurogenesis (GO:0050768),2/35,0.6839859409964931,0.8269148040667244,0,0,0.8539819968391397,0.324357662058736,PTN;THY1
GO_Biological_Process_2021,positive regulation of lipid biosynthetic process (GO:0046889),2/35,0.6839859409964931,0.8269148040667244,0,0,0.8539819968391397,0.324357662058736,CREBL2;APOE
GO_Biological_Process_2021,protein localization to cilium (GO:0061512),2/35,0.6839859409964931,0.8269148040667244,0,0,0.8539819968391397,0.324357662058736,IFT20;SNX10
GO_Biological_Process_2021,regulation of mitotic spindle organization (GO:0060236),2/35,0.6839859409964931,0.8269148040667244,0,0,0.8539819968391397,0.324357662058736,VPS4B;CHMP5
GO_Biological_Process_2021,regulation of regulated secretory pathway (GO:1903305),2/35,0.6839859409964931,0.8269148040667244,0,0,0.8539819968391397,0.324357662058736,PREPL;RAB27A
GO_Biological_Process_2021,response to exogenous dsRNA (GO:0043330),2/35,0.6839859409964931,0.8269148040667244,0,0,0.8539819968391397,0.324357662058736,COLEC12;IFIT1
GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),57/908,0.6863386724907451,0.8269148040667244,0,0,0.9415236111162596,0.354374499490568,CD81;ADIRF;AHR;EFCAB7;FGF2;ELK3;HHEX;MYC;SOX8;JUNB;SOX4;KLF10;OSR2;RIPK2;TET1;ATP1B4;SOX11;FOS;DCN;PLSCR1;ZEB2;SFRP2;ELF4;TFEC;IRF7;IRF8;HOXB3;HCLS1;HOXB2;TLR4;TLR2;CEBPA;UHRF1;TWIST1;HIF1A;GLIS2;IFI16;PLAGL1;ZNF268;ZNF300;EGR1;WWTR1;IL33;SMAD1;TCF7L2;EGR2;NPM1;IGF1;POU4F1;MEIS2;ELL3;BMP5;CXCL10;KLF5;CRLF3;LPIN2;HOXD8
GO_Biological_Process_2021,adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,ADRA2A
GO_Biological_Process_2021,cell surface receptor signaling pathway involved in heart development (GO:0061311),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,SNAI2
GO_Biological_Process_2021,cellular biogenic amine biosynthetic process (GO:0042401),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,SAT1
GO_Biological_Process_2021,cellular response to fatty acid (GO:0071398),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,PDK4
GO_Biological_Process_2021,cellular response to gamma radiation (GO:0071480),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,WRN
GO_Biological_Process_2021,copper ion homeostasis (GO:0055070),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,PRNP
GO_Biological_Process_2021,diol biosynthetic process (GO:0034312),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,ACER3
GO_Biological_Process_2021,embryo development ending in birth or egg hatching (GO:0009792),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,OSR2
GO_Biological_Process_2021,establishment of protein localization to endoplasmic reticulum (GO:0072599),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,MAN1A1
GO_Biological_Process_2021,gliogenesis (GO:0042063),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,ANXA1
GO_Biological_Process_2021,histone H2A ubiquitination (GO:0033522),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,DTX3L
GO_Biological_Process_2021,membrane depolarization during cardiac muscle cell action potential (GO:0086012),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,SCN3B
GO_Biological_Process_2021,mesonephric tubule development (GO:0072164),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,NPNT
GO_Biological_Process_2021,monosaccharide transmembrane transport (GO:0015749),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,SLC2A10
GO_Biological_Process_2021,negative regulation of fatty acid metabolic process (GO:0045922),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,APOC1
GO_Biological_Process_2021,negative regulation of insulin secretion (GO:0046676),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,ADRA2A
GO_Biological_Process_2021,negative regulation of peptidyl-threonine phosphorylation (GO:0010801),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,SPRED1
GO_Biological_Process_2021,pharyngeal system development (GO:0060037),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,BMP5
GO_Biological_Process_2021,positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,CCND2
GO_Biological_Process_2021,positive regulation of muscle hypertrophy (GO:0014742),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,IGF1
GO_Biological_Process_2021,positive regulation of regulated secretory pathway (GO:1903307),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,RAB27A
GO_Biological_Process_2021,positive regulation of stem cell differentiation (GO:2000738),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,PTN
GO_Biological_Process_2021,"protein localization to chromosome, centromeric region (GO:0071459)",1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,ZWILCH
GO_Biological_Process_2021,pulmonary valve morphogenesis (GO:0003184),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,ROBO1
GO_Biological_Process_2021,purine ribonucleotide transport (GO:0015868),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,LRRC8D
GO_Biological_Process_2021,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,CLIC2
GO_Biological_Process_2021,regulation of cellular respiration (GO:0043457),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,PRELID1
GO_Biological_Process_2021,regulation of cholesterol biosynthetic process (GO:0045540),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,APOE
GO_Biological_Process_2021,regulation of neuroblast proliferation (GO:1902692),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,PTN
GO_Biological_Process_2021,regulation of receptor recycling (GO:0001919),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,RAMP3
GO_Biological_Process_2021,regulation of transferase activity (GO:0051338),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,PARP4
GO_Biological_Process_2021,RNA interference (GO:0016246),1/17,0.6883177951887923,0.8269148040667244,0,0,0.8808062688821753,0.3289852249206683,HENMT1
GO_Biological_Process_2021,cellular response to light stimulus (GO:0071482),4/70,0.6898601748735649,0.8282793790836114,0,0,0.8537609249191384,0.3169726998375755,NPM1;FMR1;MYC;RHNO1
GO_Biological_Process_2021,COPII-coated vesicle budding (GO:0090114),4/70,0.6898601748735649,0.8282793790836114,0,0,0.8537609249191384,0.3169726998375755,CNIH1;SEC24D;SEC23B;CTSC
GO_Biological_Process_2021,activation of adenylate cyclase activity (GO:0007190),2/36,0.6989340524183334,0.8367086555830519,0,0,0.8288204170557112,0.2968825507543823,ADCY3;ADCY7
GO_Biological_Process_2021,cellular response to heat (GO:0034605),2/36,0.6989340524183334,0.8367086555830519,0,0,0.8288204170557112,0.2968825507543823,HSPA6;THBS1
GO_Biological_Process_2021,cyclic-nucleotide-mediated signaling (GO:0019935),2/36,0.6989340524183334,0.8367086555830519,0,0,0.8288204170557112,0.2968825507543823,AHR;APOE
GO_Biological_Process_2021,establishment of protein localization to plasma membrane (GO:0061951),2/36,0.6989340524183334,0.8367086555830519,0,0,0.8288204170557112,0.2968825507543823,PREPL;RAB31
GO_Biological_Process_2021,mitochondrion disassembly (GO:0061726),2/36,0.6989340524183334,0.8367086555830519,0,0,0.8288204170557112,0.2968825507543823,MAP1LC3C;CTSK
GO_Biological_Process_2021,negative regulation of DNA metabolic process (GO:0051053),2/36,0.6989340524183334,0.8367086555830519,0,0,0.8288204170557112,0.2968825507543823,CDKN1A;ADIPOQ
GO_Biological_Process_2021,negative regulation of fat cell differentiation (GO:0045599),2/36,0.6989340524183334,0.8367086555830519,0,0,0.8288204170557112,0.2968825507543823,WWTR1;ADIPOQ
GO_Biological_Process_2021,regulation of cell cycle G1/S phase transition (GO:1902806),2/36,0.6989340524183334,0.8367086555830519,0,0,0.8288204170557112,0.2968825507543823,CDKN1A;EZH2
GO_Biological_Process_2021,regulation of defense response to virus by host (GO:0050691),2/36,0.6989340524183334,0.8367086555830519,0,0,0.8288204170557112,0.2968825507543823,DTX3L;PARP9
GO_Biological_Process_2021,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",2/36,0.6989340524183334,0.8367086555830519,0,0,0.8288204170557112,0.2968825507543823,TCF7L2;FZD6
GO_Biological_Process_2021,gland development (GO:0048732),4/71,0.7005525943269766,0.8381537938586112,0,0,0.8409730303817777,0.2992903890458626,TGFBR3;CEBPA;ANXA1;MDK
GO_Biological_Process_2021,regulation of glycolytic process (GO:0006110),4/71,0.7005525943269766,0.8381537938586112,0,0,0.8409730303817777,0.2992903890458626,P2RX7;PFKFB3;IGF1;HIF1A
GO_Biological_Process_2021,inorganic anion transport (GO:0015698),3/54,0.7032770988697475,0.8388823147759406,0,0,0.8286909317433478,0.2917027701764362,CLIC4;RACGAP1;CLIC1
GO_Biological_Process_2021,regulation of potassium ion transmembrane transport (GO:1901379),3/54,0.7032770988697475,0.8388823147759406,0,0,0.8286909317433478,0.2917027701764362,CD63;STK39;KCNMB4
GO_Biological_Process_2021,3'-UTR-mediated mRNA stabilization (GO:0070935),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,MYD88
GO_Biological_Process_2021,adenine nucleotide transport (GO:0051503),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,LRRC8D
GO_Biological_Process_2021,base conversion or substitution editing (GO:0016553),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,APOBEC3B
GO_Biological_Process_2021,DNA conformation change (GO:0071103),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,HHEX
GO_Biological_Process_2021,DNA strand elongation (GO:0022616),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,GINS1
GO_Biological_Process_2021,DNA strand elongation involved in DNA replication (GO:0006271),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,GINS1
GO_Biological_Process_2021,embryonic axis specification (GO:0000578),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,HOXD8
GO_Biological_Process_2021,epithelial structure maintenance (GO:0010669),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,SERPINA3
GO_Biological_Process_2021,establishment of vesicle localization (GO:0051650),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,RAB27A
GO_Biological_Process_2021,intermediate filament organization (GO:0045109),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,VIM
GO_Biological_Process_2021,long-chain fatty-acyl-CoA biosynthetic process (GO:0035338),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,ACSL4
GO_Biological_Process_2021,melanosome transport (GO:0032402),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,RAB27A
GO_Biological_Process_2021,mitochondrial fusion (GO:0008053),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,THG1L
GO_Biological_Process_2021,negative regulation of cation transmembrane transport (GO:1904063),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,STK39
GO_Biological_Process_2021,negative regulation of double-strand break repair via homologous recombination (GO:2000042),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,RMI2
GO_Biological_Process_2021,negative regulation of fibroblast proliferation (GO:0048147),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,MYC
GO_Biological_Process_2021,negative regulation of peptide hormone secretion (GO:0090278),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,ADRA2A
GO_Biological_Process_2021,pigment granule transport (GO:0051904),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,RAB27A
GO_Biological_Process_2021,positive regulation of cardiac muscle hypertrophy (GO:0010613),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,IGF1
GO_Biological_Process_2021,positive regulation of cartilage development (GO:0061036),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,MDK
GO_Biological_Process_2021,positive regulation of CREB transcription factor activity (GO:0032793),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,CD200
GO_Biological_Process_2021,positive regulation of fatty acid metabolic process (GO:0045923),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,ADIPOQ
GO_Biological_Process_2021,"positive regulation of mRNA splicing, via spliceosome (GO:0048026)",1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,RBM3
GO_Biological_Process_2021,presynapse assembly (GO:0099054),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,PTPRD
GO_Biological_Process_2021,pulmonary valve development (GO:0003177),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,ROBO1
GO_Biological_Process_2021,regulation of brown fat cell differentiation (GO:0090335),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,METRNL
GO_Biological_Process_2021,regulation of cellular protein catabolic process (GO:1903362),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,DACT1
GO_Biological_Process_2021,regulation of chromosome segregation (GO:0051983),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,RMI2
GO_Biological_Process_2021,regulation of delayed rectifier potassium channel activity (GO:1902259),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,KCNE3
GO_Biological_Process_2021,regulation of establishment or maintenance of cell polarity (GO:0032878),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,RAP1B
GO_Biological_Process_2021,regulation of membrane depolarization (GO:0003254),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,SCN3B
GO_Biological_Process_2021,regulation of protein sumoylation (GO:0033233),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,EGR1
GO_Biological_Process_2021,regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045091),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,APOBEC3B
GO_Biological_Process_2021,regulation of transcription by RNA polymerase I (GO:0006356),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,WDR75
GO_Biological_Process_2021,regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,KCNE3
GO_Biological_Process_2021,sodium ion import across plasma membrane (GO:0098719),1/18,0.7089842189173838,0.8388823147759406,0,0,0.8289497067709259,0.285094050107738,SLC9A9
GO_Biological_Process_2021,protein import (GO:0017038),5/89,0.7103990392049804,0.8400685097969516,0,0,0.8383387445887446,0.2866518589406295,SYK;PRICKLE1;APOE;CLU;RAB8B
GO_Biological_Process_2021,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146),5/89,0.7103990392049804,0.8400685097969516,0,0,0.8383387445887446,0.2866518589406295,FBXL2;FBXL13;PSMB8;FBXL7;PSMB9
GO_Biological_Process_2021,cytoskeleton-dependent cytokinesis (GO:0061640),4/72,0.7109767188185493,0.8400746152380961,0,0,0.8285612503896336,0.2826351630860025,ANLN;RACGAP1;EFHC1;MITD1
GO_Biological_Process_2021,chromosome organization (GO:0051276),6/106,0.7116379745842598,0.8400746152380961,0,0,0.8449583017437453,0.2874429506531047,TCF7L2;HHEX;CENPW;MYC;GEM;EZH2
GO_Biological_Process_2021,protein localization to nucleus (GO:0034504),6/106,0.7116379745842598,0.8400746152380961,0,0,0.8449583017437453,0.2874429506531047,COL1A1;HHEX;WRN;SYK;PRICKLE1;GBP2
GO_Biological_Process_2021,regulation of cell cycle process (GO:0010564),6/106,0.7116379745842598,0.8400746152380961,0,0,0.8449583017437453,0.2874429506531047,RMI2;RACGAP1;PRC1;PLK2;CCDC8;KLHL13
GO_Biological_Process_2021,glutamine family amino acid metabolic process (GO:0009064),2/37,0.7132903481530829,0.8400746152380961,0,0,0.8050966418313357,0.2720153625027233,DDAH2;ALDH18A1
GO_Biological_Process_2021,negative regulation of stress-activated MAPK cascade (GO:0032873),2/37,0.7132903481530829,0.8400746152380961,0,0,0.8050966418313357,0.2720153625027233,MYC;DACT1
GO_Biological_Process_2021,neural crest cell migration (GO:0001755),2/37,0.7132903481530829,0.8400746152380961,0,0,0.8050966418313357,0.2720153625027233,FN1;SOX8
GO_Biological_Process_2021,phagosome maturation (GO:0090382),2/37,0.7132903481530829,0.8400746152380961,0,0,0.8050966418313357,0.2720153625027233,RAB31;CORO1A
GO_Biological_Process_2021,phospholipid biosynthetic process (GO:0008654),2/37,0.7132903481530829,0.8400746152380961,0,0,0.8050966418313357,0.2720153625027233,AGPAT5;SGMS1
GO_Biological_Process_2021,positive regulation of cytokinesis (GO:0032467),2/37,0.7132903481530829,0.8400746152380961,0,0,0.8050966418313357,0.2720153625027233,RACGAP1;CDC25B
GO_Biological_Process_2021,positive regulation of myeloid cell differentiation (GO:0045639),2/37,0.7132903481530829,0.8400746152380961,0,0,0.8050966418313357,0.2720153625027233,NCKAP1L;HIF1A
GO_Biological_Process_2021,proton transmembrane transport (GO:1902600),2/37,0.7132903481530829,0.8400746152380961,0,0,0.8050966418313357,0.2720153625027233,UCP2;ATP1A1
GO_Biological_Process_2021,regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143),2/37,0.7132903481530829,0.8400746152380961,0,0,0.8050966418313357,0.2720153625027233,KDM5D;PRMT2
GO_Biological_Process_2021,skeletal muscle tissue development (GO:0007519),2/37,0.7132903481530829,0.8400746152380961,0,0,0.8050966418313357,0.2720153625027233,EGR2;MYF5
GO_Biological_Process_2021,ceramide metabolic process (GO:0006672),3/55,0.715069847940928,0.8411979302422867,0,0,0.8127109274991272,0.2725629692715524,SGMS1;ACER3;DEGS1
GO_Biological_Process_2021,interstrand cross-link repair (GO:0036297),3/55,0.715069847940928,0.8411979302422867,0,0,0.8127109274991272,0.2725629692715524,RAD51AP1;FANCL;FANCG
GO_Biological_Process_2021,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),3/55,0.715069847940928,0.8411979302422867,0,0,0.8127109274991272,0.2725629692715524,ISG15;ARRB2;SOX4
GO_Biological_Process_2021,positive regulation of response to DNA damage stimulus (GO:2001022),3/55,0.715069847940928,0.8411979302422867,0,0,0.8127109274991272,0.2725629692715524,SPRED1;FMR1;MYC
GO_Biological_Process_2021,"regulation of mRNA splicing, via spliceosome (GO:0048024)",5/90,0.7196009612391198,0.8462839587444193,0,0,0.8284313725490197,0.2726023360177712,RBM3;FAM172A;NOVA1;CELF2;FMR1
GO_Biological_Process_2021,response to calcium ion (GO:0051592),6/107,0.7200903725436205,0.8466151956477939,0,0,0.836547339343487,0.2747042085130037,CLIC4;TRPC1;TNNT2;KCNMB4;THBS1;LGMN
GO_Biological_Process_2021,endoplasmic reticulum organization (GO:0007029),4/73,0.7211330209025427,0.8471078293969045,0,0,0.816509232136392,0.2669427216918938,PRNP;ATL1;TRAM1L1;TRAM2
GO_Biological_Process_2021,insulin receptor signaling pathway (GO:0008286),4/73,0.7211330209025427,0.8471078293969045,0,0,0.816509232136392,0.2669427216918938,C2CD5;RARRES2;PDK4;AP3S1
GO_Biological_Process_2021,regulation of hydrolase activity (GO:0051336),4/73,0.7211330209025427,0.8471078293969045,0,0,0.816509232136392,0.2669427216918938,WRN;CHN1;PLXNB2;GPR137B
GO_Biological_Process_2021,positive regulation of establishment of protein localization to mitochondrion (GO:1903749),3/56,0.7264964591804819,0.8472013301785857,0,0,0.7973339422829904,0.254765472617653,YWHAQ;RAC2;BID
GO_Biological_Process_2021,protein-containing complex disassembly (GO:0032984),3/56,0.7264964591804819,0.8472013301785857,0,0,0.7973339422829904,0.254765472617653,VAMP8;MAP1LC3C;MYC
GO_Biological_Process_2021,axonogenesis (GO:0007409),14/240,0.7269931231021162,0.8472013301785857,0,0,0.8717455431576248,0.2779458328188898,CYFIP1;ATL1;LRTM1;NTN4;CXCR4;L1CAM;POU4F1;ROBO1;CXCL12;FYN;NCAM1;EMB;NEFH;RAB8A
GO_Biological_Process_2021,lymphocyte proliferation (GO:0046651),2/38,0.7270675710188388,0.8472013301785857,0,0,0.7826908541194255,0.2494716430986575,PTPRC;ELF4
GO_Biological_Process_2021,positive regulation of potassium ion transport (GO:0043268),2/38,0.7270675710188388,0.8472013301785857,0,0,0.7826908541194255,0.2494716430986575,KCNMB4;ADRA2A
GO_Biological_Process_2021,regulation of axon extension (GO:0030516),2/38,0.7270675710188388,0.8472013301785857,0,0,0.7826908541194255,0.2494716430986575,APOE;L1CAM
GO_Biological_Process_2021,regulation of phosphoprotein phosphatase activity (GO:0043666),2/38,0.7270675710188388,0.8472013301785857,0,0,0.7826908541194255,0.2494716430986575,PDGFRB;MASTL
GO_Biological_Process_2021,response to cAMP (GO:0051591),2/38,0.7270675710188388,0.8472013301785857,0,0,0.7826908541194255,0.2494716430986575,RAP1B;AHR
GO_Biological_Process_2021,cellular response to interleukin-7 (GO:0098761),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,SOCS2
GO_Biological_Process_2021,diol metabolic process (GO:0034311),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,SGPP1
GO_Biological_Process_2021,endocardial cushion morphogenesis (GO:0003203),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,TGFBR2
GO_Biological_Process_2021,epoxygenase P450 pathway (GO:0019373),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,CYP1B1
GO_Biological_Process_2021,establishment of melanosome localization (GO:0032401),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,RAB27A
GO_Biological_Process_2021,establishment of skin barrier (GO:0061436),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,UGCG
GO_Biological_Process_2021,ethanol metabolic process (GO:0006067),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,ADH1B
GO_Biological_Process_2021,excitatory postsynaptic potential (GO:0060079),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,ARRB2
GO_Biological_Process_2021,glycerolipid catabolic process (GO:0046503),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,PLA2G4A
GO_Biological_Process_2021,interleukin-7-mediated signaling pathway (GO:0038111),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,SOCS2
GO_Biological_Process_2021,leukotriene biosynthetic process (GO:0019370),1/19,0.7282812907032112,0.8472013301785857,0,0,0.7828549848942599,0.2482181994405106,PLA2G4A
